Tran_Id,Cust_Id,Acct_Nbr,Channel_Nbr,Merchant_SIC,Session_Id,Tran_Duration,Tran_Date,Tran_Time,Tran_Amt,Principal_Amt,Interest_Amt,New_Balance,Merchant_Name,Merchant_City,Merchant_State,Merchant_Postal_Code,Tran_Code,Channel
36,1362849,4561143213628490,0,200,81696,21,1995-06-29T00:00:00,203137,242.05,242.05,0,1097.25,Tollie's Toys       ,Nashville           ,TN,37227,CG,E
36,1362857,4561143213628570,0,1300,83244,39,1995-07-27T00:00:00,145855,13.44,13.44,0,1000,Carl's Car Showroom ,Milwaukee           ,WI,53270,CG,E
36,1362858,4561143213628580,0,200,83631,27,1995-05-06T00:00:00,81752,648.78,648.78,0,1002.19,Randy's Records     ,Los Angeles         ,CA,90099,CG,E
36,1362868,4561143213628680,0,100,84798,44,1995-09-19T00:00:00,100946,24.08,24.08,0,389.97,Olive Oil Restaurant,Chicago             ,IL,60601,CG,E
36,1362872,4561143213628720,0,200,85047,25,1995-06-25T00:00:00,21742,186.22,186.22,0,727.47,Jerry's Jewelry     ,Los Angeles         ,CA,90026,CG,E
36,1362875,4561143213628750,0,1000,85347,43,1995-11-18T00:00:00,183611,62.86,62.86,0,3000,Gilligan's Island   ,Birmingham          ,AL,35245,CG,E
36,1362881,4561143213628810,0,1300,86264,20,1995-06-16T00:00:00,84355,159.6,159.6,0,639.21,Reliable Used Cars  ,Phoenix             ,AZ,85026,CG,E
36,1362883,4561143213628830,25,null,86664,116,1995-10-23T00:00:00,121055,0,0,0,622.72,null,null,null,null,IQ,B
36,1362888,4561143213628880,0,1000,87415,31,1995-04-28T00:00:00,154529,355.69,355.69,0,3421.75,Tim's Trout Fishing ,Portland            ,OR,97298,CG,E
36,1362902,4561143213629020,0,null,89883,0,1995-07-06T00:00:00,null,240.21,240.21,0,0,null,null,null,null,PM,M
36,1362904,4561143213629040,0,100,90391,39,1995-10-08T00:00:00,81725,114.64,114.64,0,150.68,Fifi's Cabaret      ,Indianapolis        ,IN,46288,CG,E
36,1362912,4561143213629120,0,1300,91331,40,1995-12-15T00:00:00,121021,132.67,132.67,0,1500,Carl's Car Showroom ,New York City       ,NY,10187,CG,E
36,1362918,4561143213629180,0,200,92383,28,1995-10-18T00:00:00,72759,58.33,58.33,0,1000,Randy's Records     ,San Francisco       ,CA,94179,CG,E
36,1362925,4561143213629250,0,200,93345,33,1995-10-12T00:00:00,190511,193.89,193.89,0,571.59,Dog World           ,Baltimore           ,MD,21273,CG,E
36,1362926,4561143213629260,0,500,93489,19,1995-09-12T00:00:00,170555,191.24,191.24,0,724.1,Puddle Jump Airline ,Cincinnati          ,OH,45221,CG,E
36,1362928,4561143213629280,0,null,93773,0,1995-06-04T00:00:00,null,805.64,805.64,0,120,null,null,null,null,PM,M
36,1362929,4561143213629290,0,1000,94370,29,1995-12-18T00:00:00,202624,981.02,981.02,0,4200,Gilligan's Island   ,Wichita             ,KS,67209,CG,E
36,1362933,4561143213629330,0,1100,95459,39,1995-11-04T00:00:00,35830,10.62,10.62,0,406.04,Paul's Plumbing     ,Portland            ,OR,97209,CG,E
36,1362937,4561143213629370,0,null,95998,0,1995-10-05T00:00:00,null,806.59,788.98,17.61,1327.75,null,null,null,null,PM,M
36,1362938,4561143213629380,0,100,96471,21,1995-07-31T00:00:00,161515,274.26,274.26,0,990.76,The Big Squid       ,Houston             ,TX,77291,CG,E
36,1362939,4561143213629390,0,700,96680,37,1995-07-16T00:00:00,15800,134.07,134.07,0,650.91,Gary's Grocery      ,New York City       ,NY,10211,CG,E
36,1362945,4561143213629450,0,null,97942,0,1995-12-02T00:00:00,null,10,9.68,0.32,18.25,null,null,null,null,PM,M
36,1362948,4561143213629480,0,200,98210,28,1995-09-27T00:00:00,190128,160.6,160.6,0,293.41,Larry's Luggage     ,San Diego           ,CA,92163,CG,E
36,1362949,4561143213629490,0,800,98573,33,1995-10-17T00:00:00,220713,43.99,43.99,0,2936.73,Landfill Lodge      ,San Diego           ,CA,92174,CG,E
36,1362952,4561143213629520,0,700,98953,38,1995-10-20T00:00:00,123411,127.15,127.15,0,543.97,Mary's Market       ,Seattle             ,WA,98174,CG,E
36,1362959,4561143213629590,0,200,99547,27,1995-11-05T00:00:00,101556,95.14,95.14,0,3651.97,Buy The Book        ,Charlotte           ,NC,28244,CG,E
36,1362960,4561143213629600,0,100,100403,18,1995-11-19T00:00:00,122345,74.59,74.59,0,8507.88,Tofu Palace Res.    ,Charlotte           ,NC,28234,CG,E
36,1362961,4561143213629610,0,100,100507,18,1995-09-29T00:00:00,164721,179.73,179.73,0,399.65,Olive Oil Restaurant,Charlotte           ,NC,28239,CG,E
36,1362962,4561143213629620,0,400,100814,35,1995-07-03T00:00:00,94332,88.36,88.36,0,88.36,Filbert's Filling St,Riverside           ,CA,92509,CG,E
36,1362967,4561143213629660,0,null,102018,0,1995-07-01T00:00:00,null,1046.59,1041.27,5.32,252.07,null,null,null,null,PM,M
36,1362969,4561143213629690,0,1000,103150,28,1995-09-24T00:00:00,202948,588.54,588.54,0,3796.28,Gilligan's Island   ,Chicago             ,IL,60656,CG,E
36,1362973,4561143213629730,0,null,103752,0,1995-09-04T00:00:00,null,442.01,438.19,3.82,523.71,null,null,null,null,PM,M
36,1362978,4561143213629780,0,1300,104477,38,1995-05-06T00:00:00,2853,144.14,144.14,0,619.06,Arnie's Auto Parts  ,Los Angeles         ,CA,90041,CG,E
36,1362980,4561143213629800,0,700,106450,17,1995-09-10T00:00:00,155118,122.83,122.83,0,380.66,Mary's Market       ,Chicago             ,IL,60609,CG,E
36,1362985,4561143213629850,0,200,108315,35,1995-09-27T00:00:00,82337,72.61,72.61,0,657.89,Jerry's Jewelry     ,Indianapolis        ,IN,46285,CG,E
36,1362990,4561143213629900,0,1300,109166,23,1995-07-01T00:00:00,231600,35.66,35.66,0,656.56,Arnie's Auto Parts  ,Houston             ,TX,77130,CG,E
36,1362996,4561143213629950,42,null,111103,111,1995-09-28T00:00:00,142011,0,0,0,2300,null,null,null,null,IQ,B
36,1362997,4561143213629970,1,null,112008,35,1995-12-20T00:00:00,144039,0,0,0,420,null,null,null,null,IQ,V
36,1363003,4561143213630020,0,500,112763,18,1995-03-06T00:00:00,203937,212.77,212.77,0,2219.75,Icarus Airlines     ,New York City       ,NY,10235,CG,E
36,1363004,4561143213630040,0,1100,113916,39,1995-12-24T00:00:00,10645,32.74,32.74,0,385.43,Brad's Bricks       ,Dallas              ,TX,75220,CG,E
36,1363010,4561143213630100,0,null,114457,0,1995-11-06T00:00:00,null,99.59,94.47,5.12,476.58,null,null,null,null,PM,M
36,1363013,4561143213630130,0,700,115292,37,1995-05-03T00:00:00,35313,26.96,26.96,0,190.55,Soupy's Supermarket ,New York City       ,NY,10207,CG,E
36,1363016,4561143213630160,0,1100,116157,28,1995-07-03T00:00:00,113732,323.04,323.04,0,2173.6,Larry's Lumber      ,Los Angeles         ,CA,90174,CG,E
36,1363017,4561143213630170,0,1200,116280,40,1995-08-20T00:00:00,151301,118.59,118.59,0,890.57,Limitless Clothing  ,New York City       ,NY,10119,CG,E
36,1363018,4561143213630180,0,1200,116980,31,1995-08-04T00:00:00,191153,447.04,447.04,0,2234.47,April-May Dept Store,Boston              ,MA,2152,CG,E
36,1363036,4561143213630360,0,100,120206,42,1995-11-07T00:00:00,30846,32.44,32.44,0,650.56,Lisa's Pasta Bar    ,Milwaukee           ,WI,53265,CG,E
36,1363043,4561143213630430,0,200,121669,26,1995-06-09T00:00:00,72711,31.21,31.21,0,747.12,Tollie's Toys       ,Washington          ,DC,20311,CG,E
36,1363058,4561143213630570,0,300,123462,28,1995-09-06T00:00:00,110551,126.25,126.25,0,183.6,Rent-a-Wreck        ,Rochester           ,NY,14674,CG,E
36,1363070,4561143213630700,0,200,124882,18,1995-11-22T00:00:00,114107,194.51,194.51,0,656.45,Llama World         ,Chicago             ,IL,60605,CG,E
36,1363071,4561143213630710,0,500,124980,16,1995-11-03T00:00:00,220114,38.18,38.18,0,154.51,Puddle Jump Airline ,Virginia Beach      ,VA,23463,CG,E
36,1363075,4561143213630750,0,1000,125886,39,1995-08-22T00:00:00,65645,61.72,61.72,0,302.71,Tim's Trout Fishing ,New York City       ,NY,10238,CG,E
36,1363076,4561143213630760,0,null,125995,0,1995-11-07T00:00:00,null,534.33,525.09,9.24,272.84,null,null,null,null,PM,M
36,1363078,4561143213630780,268,null,126146,139,1995-11-01T00:00:00,214840,0,0,0,257.5,null,null,null,null,IQ,B
36,1363083,4561143213630830,0,null,126725,0,1995-11-03T00:00:00,null,645.98,638.06,7.92,461.94,null,null,null,null,PM,M
36,1363088,4561143213630880,0,900,127613,34,1995-08-08T00:00:00,125615,186.32,186.32,0,386.97,PCs-R-Us            ,Austin              ,TX,78750,CG,E
36,1363097,4561143213630970,0,null,128822,0,1995-09-04T00:00:00,null,583.6,575.2,8.4,83.04,null,null,null,null,PM,M
36,1363101,4561143213631010,0,1200,130111,41,1995-11-27T00:00:00,80836,77.03,77.03,0,989.36,April-May Dept Store,Houston             ,TX,77059,CG,E
36,1363108,4561143213631080,184,null,131320,71,1995-10-28T00:00:00,221608,0,0,0,489.32,null,null,null,null,IQ,B
36,1363117,4561143213631170,0,null,132255,28,1995-10-06T00:00:00,63405,879.19,874.41,4.78,669.31,null,null,null,null,PM,E
36,1363130,4561143213631300,0,200,134175,24,1995-06-11T00:00:00,161604,296.39,296.39,0,1000,Randy's Records     ,Louisville          ,KY,40271,CG,E
36,1363138,4561143213631380,0,null,135107,0,1995-10-05T00:00:00,null,144.86,136.71,8.15,618.48,null,null,null,null,PM,M
36,1363142,4561143213631420,0,200,135936,23,1995-09-30T00:00:00,231555,996.3,996.3,0,2287.27,Jerry's Jewelry     ,Chicago             ,IL,60630,CG,E
36,1363147,4561143213631470,0,1300,136668,30,1995-10-18T00:00:00,144023,45.3,45.3,0,45.3,Carl's Car Showroom ,San Francisco       ,CA,94154,CG,E
36,1363160,4561143213631600,0,200,138392,22,1995-07-29T00:00:00,82526,88.89,88.89,0,507.25,Buy The Book        ,Los Angeles         ,CA,90017,CG,E
36,1363164,4561143213631640,1,null,139250,33,1995-06-06T00:00:00,100421,0,0,0,870.1,null,null,null,null,IQ,V
36,1363165,4561143213631650,1,null,140176,22,1995-06-19T00:00:00,151446,0,0,0,545.22,null,null,null,null,IQ,C
36,1363170,4561143213631700,0,1200,141400,17,1995-08-15T00:00:00,195821,81.45,81.45,0,749.69,April-May Dept Store,Chicago             ,IL,60655,CG,E
36,1363172,4561143213631710,0,700,141594,18,1995-11-07T00:00:00,111923,64.6,64.6,0,1800,Ferd's Food Store   ,Milwaukee           ,WI,53289,CG,E
36,1363173,4561143213631730,0,400,142491,26,1995-11-24T00:00:00,110610,23.32,23.32,0,1375.36,Ollie's Oil Co.     ,Anaheim             ,CA,92818,CG,E
36,1363175,4561143213631750,0,1300,143029,29,1995-06-12T00:00:00,94808,172.13,172.13,0,232.13,Reliable Used Cars  ,Anaheim             ,CA,92824,CG,E
36,1363182,4561143213631820,0,300,144384,28,1995-10-05T00:00:00,162603,467.89,467.89,0,4437.99,Rent-a-Wreck        ,Baltimore           ,MD,21241,CG,E
36,1363193,4561143213631930,0,100,146271,17,1995-12-12T00:00:00,15323,445.78,445.78,0,1009.84,Dale's Donuts       ,New York City       ,NY,10271,CG,E
36,1363196,4561143213631960,0,100,146898,16,1995-04-24T00:00:00,65341,107.71,107.71,0,1541.21,Bohemian Café       ,Los Angeles         ,CA,90013,CG,E
36,1363197,4561143213631970,0,200,148101,23,1995-07-27T00:00:00,141535,136.6,136.6,0,809.57,Randy's Records     ,Sacramento          ,CA,94279,CG,E
36,1363208,4561143213632070,0,500,149468,29,1995-07-03T00:00:00,222426,41.58,41.58,0,628.32,Prop-Jet Airways    ,Chicago             ,IL,60622,CG,E
36,1363210,4561143213632100,0,null,150752,0,1995-12-05T00:00:00,null,521.39,520.44,0.95,156.35,null,null,null,null,PM,M
36,1363212,4561143213632120,0,null,151169,0,1995-11-06T00:00:00,null,227.27,196.97,30.3,2803.03,null,null,null,null,PM,M
36,1363213,4561143213632130,0,800,151634,17,1995-12-09T00:00:00,103907,561.65,561.65,0,666.56,Landfill Lodge      ,Cleveland           ,OH,44111,CG,E
36,1363215,4561143213632150,0,1200,152753,16,1995-12-01T00:00:00,135840,216.32,216.32,0,1221.95,April-May Dept Store,San Diego           ,CA,92147,CG,E
36,1363216,4561143213632160,0,100,152892,35,1995-10-07T00:00:00,134748,7.99,7.99,0,1000,Flying Burrito Res. ,New York City       ,NY,10147,CG,E
36,1363217,4561143213632170,0,null,154252,0,1995-06-04T00:00:00,null,694.18,685.14,9.04,641.58,null,null,null,null,PM,M
36,1363218,4561143213632180,0,300,154598,20,1995-05-29T00:00:00,165630,8.61,8.61,0,1100,Acme Car Rental     ,San Diego           ,CA,92113,CG,E
36,1363219,4561143213632190,0,1200,155646,17,1995-07-21T00:00:00,101422,45.06,45.06,0,856.85,Sherry's Shoes      ,New York City       ,NY,10056,CG,E
36,1363222,4561143213632220,0,null,156253,0,1995-09-06T00:00:00,null,121.02,121.02,0,0,null,null,null,null,PM,M
36,1363229,4561143213632290,0,1000,157598,18,1995-08-11T00:00:00,180046,35.33,35.33,0,339.14,Lala Land           ,Louisville          ,KY,40205,CG,E
36,1363236,4561143213632360,0,1000,159294,37,1995-05-11T00:00:00,205342,116.91,116.91,0,423.11,Lala Land           ,Los Angeles         ,CA,90096,CG,E
36,1363241,4561143213632410,0,1200,160476,26,1995-07-03T00:00:00,133241,114.33,114.33,0,783.84,Sherry's Shoes      ,San Antonio         ,TX,78245,CG,E
36,1363244,4561143213632430,0,200,161565,43,1995-08-15T00:00:00,184154,47.97,47.97,0,265.61,Larry's Luggage     ,Nashville           ,TN,37227,CG,E
36,1363250,4561143213632490,49,null,162951,130,1995-04-12T00:00:00,124817,0,0,0,1917.51,null,null,null,null,IQ,B
36,1363253,4561143213632530,0,900,165515,42,1995-08-23T00:00:00,162031,411.97,411.97,0,1404.11,Network Works       ,Chicago             ,IL,60649,CG,E
36,1363254,4561143213632540,0,300,165694,30,1995-08-19T00:00:00,191525,128.56,128.56,0,393.03,Loan-a-Lemon        ,Chicago             ,IL,60648,CG,E
36,1363257,4561143213632570,1,null,166509,67,1995-07-29T00:00:00,212115,0,0,0,1315.61,null,null,null,null,IQ,B
36,1363259,4561143213632590,0,100,166749,18,1995-09-15T00:00:00,81704,109.14,109.14,0,132.88,Carol's Café        ,Los Angeles         ,CA,90185,CG,E
36,1363261,4561143213632610,0,100,166859,32,1995-09-05T00:00:00,214408,143.13,143.13,0,811.48,Dale's Donuts       ,New York City       ,NY,10057,CG,E
36,1363263,4561143213632630,0,700,167703,31,1995-08-22T00:00:00,121609,168.78,168.78,0,372.12,Gary's Grocery      ,Jersey City         ,NJ,7307,CG,E
36,1363264,4561143213632640,0,700,167850,36,1995-05-10T00:00:00,52017,37.78,37.78,0,197.78,Ferd's Food Store   ,Jersey City         ,NJ,7306,CG,E
36,1363265,4561143213632650,0,200,168606,16,1995-10-21T00:00:00,124409,204.48,204.48,0,722.64,Jerry's Jewelry     ,Buffalo             ,NY,14292,CG,E
36,1363266,4561143213632660,71,null,168922,23,1995-12-05T00:00:00,62405,0,0,0,694.65,null,null,null,null,IQ,K
36,1363267,4561143213632670,0,null,169364,0,1995-10-03T00:00:00,null,230.71,224.95,5.76,552.12,null,null,null,null,PM,M
36,1363271,4561143213632710,0,1100,171418,18,1995-11-18T00:00:00,13609,37.34,37.34,0,450.17,Brad's Bricks       ,Fort Worth          ,TX,76143,CG,E
36,1363272,4561143213632720,16,null,171874,86,1995-11-24T00:00:00,83642,0,0,0,497.48,null,null,null,null,IQ,B
36,1363275,4561143213632750,0,200,172282,17,1995-08-13T00:00:00,181910,52.1,52.1,0,476.43,Randy's Records     ,Kansas City         ,MO,64150,CG,E
36,1363280,4561143213632800,0,200,173413,32,1995-07-27T00:00:00,181803,44.13,44.13,0,514.48,Carrie's Cards      ,Memphis             ,TN,38173,CG,E
36,1363282,4561143213632820,0,300,173924,23,1995-12-26T00:00:00,14016,120.72,120.72,0,272.69,Loan-a-Lemon        ,Washington          ,DC,20325,CG,E
36,1363284,4561143213632840,0,1200,174249,28,1995-12-18T00:00:00,154023,183.99,183.99,0,765.92,Sherry's Shoes      ,Miami               ,FL,33210,CG,E
36,1363288,4561143213632880,0,400,174962,37,1995-10-28T00:00:00,205334,331.65,331.65,0,1818.52,Filbert's Filling St,Fresno              ,CA,93755,CG,E
36,1363296,4561143213632960,0,null,176172,0,1995-05-02T00:00:00,null,2224.69,2206.07,18.62,318.06,null,null,null,null,PM,M
36,1363297,4561143213632970,0,1200,176731,39,1995-09-05T00:00:00,142005,301.48,301.48,0,301.48,Sherry's Shoes      ,Kansas City         ,MO,64168,CG,E
36,1363303,4561143213633030,0,800,179612,29,1995-10-08T00:00:00,211116,38.42,38.42,0,306.58,Manic Motor Inn     ,Los Angeles         ,CA,90112,CG,E
36,1363306,4561143213633060,0,100,181226,30,1995-12-05T00:00:00,113820,14.54,14.54,0,14.54,Sushi To Go         ,Los Angeles         ,CA,90070,CG,E
36,1363307,4561143213633070,0,1100,181676,29,1995-06-09T00:00:00,124053,92.46,92.46,0,857.5,Paul's Plumbing     ,Chicago             ,IL,60617,CG,E
36,1363312,4561143213633120,0,1100,182550,24,1995-11-16T00:00:00,201857,25.35,25.35,0,4062.51,Paul's Plumbing     ,Los Angeles         ,CA,90067,CG,E
36,1363314,4561143213633140,0,900,182827,26,1995-06-13T00:00:00,94712,139.32,139.32,0,139.32,Mainframe Mania     ,Houston             ,TX,77048,CG,E
36,1363323,4561143213633230,0,100,184309,17,1995-12-27T00:00:00,103503,643.73,643.73,0,1566.04,Carol's Café        ,Philadelphia        ,PA,19134,CG,E
36,1363331,4561143213633310,0,null,185224,16,1995-12-02T00:00:00,105719,866.15,857.35,8.8,1166.03,null,null,null,null,PM,E
36,1363335,4561143213633350,0,300,186636,27,1995-10-07T00:00:00,144447,17.05,17.05,0,224.95,Acme Car Rental     ,Minneapolis         ,MN,55404,CG,E
36,1363342,4561143213633420,0,800,188120,15,1995-05-19T00:00:00,120934,40.62,40.62,0,1600,Manic Motor Inn     ,Houston             ,TX,77132,CG,E
36,1363344,4561143213633440,0,200,189078,16,1995-08-01T00:00:00,223327,19.38,19.38,0,1000,Larry's Luggage     ,Phoenix             ,AZ,85031,CG,E
36,1363346,4561143213633450,0,1200,189593,32,1995-10-01T00:00:00,5710,436.5,436.5,0,1959.33,Limitless Clothing  ,New York City       ,NY,10269,CG,E
36,1363348,4561143213633480,0,null,190133,0,1995-07-07T00:00:00,null,380.52,372.39,8.13,523.62,null,null,null,null,PM,M
36,1363352,4561143213633520,0,300,190881,33,1995-08-14T00:00:00,95900,156.74,156.74,0,223.95,Loan-a-Lemon        ,Houston             ,TX,77032,CG,E
36,1363353,4561143213633530,0,200,191254,23,1995-07-20T00:00:00,143034,119.83,119.83,0,1175.17,Dog World           ,Chicago             ,IL,60659,CG,E
36,1363355,4561143213633550,0,1100,192066,18,1995-11-05T00:00:00,112807,85.87,85.87,0,245.23,Linda's Lighting    ,Kansas City         ,MO,64168,CG,E
36,1363356,4561143213633560,0,null,192198,0,1995-09-01T00:00:00,null,133.29,132.9,0.39,96.6,null,null,null,null,PM,M
36,1363361,4561143213633610,0,100,192938,32,1995-10-30T00:00:00,194726,80.38,80.38,0,200.55,The Big Squid       ,Los Angeles         ,CA,90028,CG,E
36,1363364,4561143213633640,0,500,193322,31,1995-03-30T00:00:00,133639,245.79,245.79,0,1332.53,Wing-and-Prayer Air ,Birmingham          ,AL,35214,CG,E
36,1363370,4561143213633700,0,null,195117,0,1995-12-01T00:00:00,null,151.01,150.82,0.19,52.42,null,null,null,null,PM,M
36,1363377,4561143213633770,1,null,196129,38,1995-07-07T00:00:00,195156,413.96,411.69,2.27,286.17,null,null,null,null,PM,C
36,1363382,4561143213633820,0,1000,196642,37,1995-12-13T00:00:00,114247,27.22,27.22,0,1000,Tim's Trout Fishing ,Denver              ,CO,80269,CG,E
36,1363383,4561143213633830,1,null,197116,29,1995-07-01T00:00:00,180920,0,0,0,8.71,null,null,null,null,IQ,V
36,1363384,4561143213633840,0,1100,197218,30,1995-07-17T00:00:00,43016,225.83,225.83,0,422.21,Larry's Lumber      ,Fort Worth          ,TX,76185,CG,E
36,1363390,4561143213633900,0,1300,198822,38,1995-10-26T00:00:00,85923,164.38,164.38,0,1521.29,Reliable Used Cars  ,Los Angeles         ,CA,90167,CG,E
36,1363393,4561143213633930,1,null,199848,41,1995-08-30T00:00:00,153508,0,0,0,1000,null,null,null,null,IQ,C
36,1363409,4561143213634090,0,100,205005,42,1995-10-19T00:00:00,192352,49.38,49.38,0,116.62,The Big Squid       ,New York City       ,NY,10153,CG,E
36,1363414,4561143213634140,0,100,205455,36,1995-10-31T00:00:00,164011,138.98,138.98,0,1183.04,Tofu Palace Res.    ,Cincinnati          ,OH,45251,CG,E
36,1363420,4561143213634200,0,1000,206064,33,1995-12-15T00:00:00,183119,150.91,150.91,0,782.4,Casino Royale       ,Detroit             ,MI,48208,CG,E
36,1363426,4561143213634260,0,1200,206803,40,1995-12-15T00:00:00,195459,70.56,70.56,0,617.28,Sherry's Shoes      ,Albuquerque         ,NM,87178,CG,E
36,1363435,4561143213634350,0,null,208198,0,1995-10-04T00:00:00,null,342.78,338.17,4.61,396.79,null,null,null,null,PM,M
36,1363439,4561143213634380,0,1300,209054,21,1995-10-30T00:00:00,80436,33.18,33.18,0,616.76,Arnie's Auto Parts  ,Corpus Christi      ,TX,78407,CG,E
36,1363441,4561143213634410,0,100,209566,34,1995-10-15T00:00:00,14820,47.86,47.86,0,47.86,Tofu Palace Res.    ,Tucson              ,AZ,85746,CG,E
36,1363445,4561143213634440,0,200,210264,15,1995-09-04T00:00:00,220713,92.55,92.55,0,483.42,Jerry's Jewelry     ,Sacramento          ,CA,94227,CG,E
36,1363448,4561143213634480,0,null,211519,0,1995-11-04T00:00:00,null,141.8,123.83,17.97,1276.17,null,null,null,null,PM,M
36,1363449,4561143213634490,0,200,212033,15,1995-09-27T00:00:00,91722,44.37,44.37,0,560.77,Buy The Book        ,Oakland             ,CA,94615,CG,E
36,1363454,4561143213634540,0,700,213043,23,1995-06-14T00:00:00,120926,96.42,96.42,0,1696.11,Soupy's Supermarket ,New York City       ,NY,10252,CG,E
